Entity,Code,Year,Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled),Geo Biomass Other - TWh (zero filled)
Australia,AUS,2001,0.754394941,0.14944,0.792045556,44.49667194,0,221.6931911,585.6118881,457.0853453,0.7975
Australia,AUS,2002,0.76201569,0.159854722,1.462959722,44.13145167,0,228.1481706,598.7945456,461.9748136,1.2668
Australia,AUS,2003,0.709456768,0.172179444,1.918085,44.1633575,0,229.9428928,615.944215,460.2599161,1.6918
Australia,AUS,2004,0.532092576,0.197476111,2.15207,42.46386139,0,234.5360094,641.8300981,471.2957131,2.81525
Australia,AUS,2005,0.591213973,0.226083889,3.49428,41.60077528,0,232.5898231,638.1289183,477.4427472,3.871
Australia,AUS,2006,0.914203165,0.260613333,5.779198056,39.94759444,0,259.4306308,655.4123628,493.1807397,3.9325
Australia,AUS,2007,1.310987626,0.302148333,7.575890556,34.66127333,0,290.198155,649.7283742,501.1971608,4.275
Australia,AUS,2008,1.695261709,0.367453333,9.129448889,31.18906056,0,285.3495794,677.2207775,502.4471792,3.6961
Australia,AUS,2009,1.571327081,0.7614375,11.64224528,33.16587194,0,291.3643431,654.7894253,489.9776222,2.7868
Australia,AUS,2010,2.216930461,2.549083056,12.99769944,35.8407975,0,317.064265,607.3280169,495.8957192,2.44155
Australia,AUS,2011,2.661873307,5.2983675,16.66829278,50.72012194,0,327.9373292,591.9920503,521.5535106,2.57395
Australia,AUS,2012,2.573055196,6.212727222,19.89772722,43.88060611,0,329.6105136,554.3980492,540.07755,3.09785
Australia,AUS,2013,3.123879047,9.850271111,23.70527111,48.87243972,0,346.7392047,526.1758269,556.7232014,3.33165
Australia,AUS,2014,3.591770708,12.60239528,24.88158694,36.86047917,0,372.2093342,521.8194986,558.0244103,3.546362
Australia,AUS,2015,2.627901375,15.67320167,29.93467778,35.63574028,0,387.9579644,540.3506914,554.1516117,3.678061995
Australia,AUS,2016,2.284339444,18.709495,32.79215722,44.33442083,0,378.7089328,539.9964597,556.3233956,3.627512928
Australia,AUS,2017,2.02927237,22.29389139,33.02697611,33.74936917,0,371.1438167,521.4530417,581.6431933,3.561683859
Australia,AUS,2018,1.679329371,30.65106083,40.41713806,43.09241806,0,358.2620619,508.7676706,590.7440261,3.58814896
Australia,AUS,2019,1.561478872,45.3073,48.216115,34.94899472,0,420.9097092,487.2953556,585.7035222,3.467726188
Australia,AUS,2020,1.602917059,58.82271083,55.77391889,35.85871444,0,408.9859631,469.0946056,508.2774244,3.410424136
Austria,AUT,1965,0,0,0,44.675,0,17.52864694,59.11489972,65.29747472,0
Austria,AUT,1966,0,0,0,48.14166667,0,18.82103417,56.46759639,71.78885833,0
Austria,AUT,1967,0,0,0,49.16111111,0,18.03168361,53.45090194,76.54811194,0
Austria,AUT,1968,0,0,0,50.51388889,0,19.22896972,52.77368472,88.46606722,0
Austria,AUT,1969,0,0,0,46.43888889,0,23.32915694,51.93639806,97.22599444,0
Austria,AUT,1970,0,0,0,59.13805556,0,28.29800222,55.85416667,107.0436464,0
Austria,AUT,1971,0,0,0,46.7225,0,32.50664667,51.23361111,119.6070261,0
Austria,AUT,1972,0,0,0,48.02111111,0,35.1297525,46.45388889,129.1228742,0
Austria,AUT,1973,0,0,0,53.35888889,0,38.61119917,46.16972222,139.9278111,0
Austria,AUT,1974,0,0,0,63.08944444,0,41.85197,48.72277778,125.2276789,0
Austria,AUT,1975,0,0,0,66.09777778,0,41.80161889,42.34055556,126.5592581,0
Austria,AUT,1976,0,0,0,57.12666667,0,47.6101125,45.06,137.4113308,0
Austria,AUT,1977,0,0,0,69.22444444,0,48.52033778,37.80027778,131.5865406,0
Austria,AUT,1978,0,0,0,69.28,0,50.46823861,38.40222222,141.5696969,0
Austria,AUT,1979,0,0,0,78.04666667,0,50.04036639,41.68611111,147.4087608,0
Austria,AUT,1980,0,0,0,80.86083333,0,48.07397639,42.83472222,143.8874489,0
Austria,AUT,1981,0,0,0,85.68694444,0,45.82409778,43.85,130.6308858,0
Austria,AUT,1982,0,0,0,85.82305556,0,44.355265,41.70555556,123.9007911,0
Austria,AUT,1983,0,0,0,85.0175,0,45.25705944,44.65583333,120.0797844,0
Austria,AUT,1984,0,0,0,74.58212222,0,50.38988889,50.88638889,116.7984647,0
Austria,AUT,1985,0,0,0,85.48651667,0,53.99160444,50.815,116.9859242,0
Austria,AUT,1986,0,0,0,85.84424167,0,52.421265,45.3025,123.2182992,1.287501
Austria,AUT,1987,0,0,0,98.299975,0,54.68577833,44.93944444,126.860345,0.905816
Austria,AUT,1988,0,0,0,98.06691111,0,52.38502917,43.03388889,125.9779717,1.04696
Austria,AUT,1989,0,0,0,97.45119444,0,56.25981972,43.22805556,124.2222056,1.10445
Austria,AUT,1990,0.073778631,0,0,87.525,0,61.93490333,47.64055556,128.6996847,1.142485
Austria,AUT,1991,0.081890091,0,0,87.34277778,0,65.66419139,49.97222222,138.9046947,1.225832
Austria,AUT,1992,0.09069842,0,0,96.80111111,0,64.48223417,38.88202444,135.2269006,1.329164
Austria,AUT,1993,0.104259258,0.002777778,0,101.9598778,0,67.81245139,34.95875028,136.3634044,1.361111
Austria,AUT,1994,0.073511851,0.002777778,0,99.1875,0,69.75149417,35.45444444,135.2360003,1.210555
Austria,AUT,1995,0.131227854,0.002777778,0.002777778,102.9645056,0,76.15716028,40.33864167,134.8618181,1.857221
Austria,AUT,1996,0.128700058,0.002777778,0.013888889,95.04475278,0,81.06088,40.51019167,139.5362275,1.589444
Austria,AUT,1997,0.152415795,0.005555556,0.055555556,100.2924389,0,78.12571611,42.96853028,141.7309131,1.711389
Austria,AUT,1998,0.155920946,0.005555556,0.125,103.2314806,0,80.20729139,37.83,147.1767172,1.842777
Austria,AUT,1999,0.183531965,0.005555556,0.141666667,113.0531133,0,81.92762833,37.56991639,144.6513064,1.596911819
Austria,AUT,2000,0.197946471,0.008333333,0.186111111,116.2101406,0,78.20515417,42.47900528,141.7493486,1.52827932
Austria,AUT,2001,0.227073274,0.013805556,0.474675278,111.6466214,0,82.88196083,43.88113361,153.6855569,1.667812
Austria,AUT,2002,0.234928853,0.024666667,0.556612778,110.2998464,0,81.48536944,44.57971167,156.8197892,1.520444
Austria,AUT,2003,0.243800221,0.040865278,0.997115278,90.48956167,0,89.62971833,47.54769444,169.9364231,1.711921
Austria,AUT,2004,0.248540969,0.048726111,2.501273889,99.51573417,0,90.4923375,46.57630639,165.3283258,2.05973
Austria,AUT,2005,0.945555556,0.056536667,3.580965833,99.78122667,0,95.27706444,46.43804778,164.6262689,2.437154339
Austria,AUT,2006,3.396805556,0.059839167,4.685138611,95.30714472,0,89.53200778,46.39797056,164.5096117,3.237502556
Austria,AUT,2007,3.955124667,0.064383056,5.4112725,98.42589056,0,84.70895417,44.85959333,154.6579456,4.061606911
Austria,AUT,2008,4.807883833,0.079509167,5.30922,101.1803336,0,90.68554861,44.31640889,153.2102461,4.302304141
Austria,AUT,2009,6.101158389,0.128324444,5.12634,107.2896847,0,88.31913861,33.39078417,145.4496586,4.277982167
Austria,AUT,2010,5.946621944,0.231568056,5.381370278,100.0273175,0,96.12812111,39.26067944,151.9178119,4.463430081
Austria,AUT,2011,5.976356444,0.451095833,5.017685556,88.72933222,0,90.41806694,40.31963639,141.7745453,4.516752009
Austria,AUT,2012,5.913144167,0.869274444,6.34159,112.8287544,0,86.24141583,37.45485111,141.6354092,4.608036501
Austria,AUT,2013,5.203568444,1.602644167,8.0730325,107.6492417,0,82.00461139,38.09631306,146.1486114,4.584281709
Austria,AUT,2014,6.466800722,1.998380556,9.787134167,104.3674267,0,75.10975583,34.89556333,140.1568569,4.336296196
Austria,AUT,2015,7.702739889,2.370634722,12.24491556,93.74166417,0,79.68095,37.71359306,139.6825294,4.503546527
Austria,AUT,2016,6.384036278,2.756253333,13.16453417,100.2012092,0,83.42190278,34.97959556,144.4736967,4.691227039
Austria,AUT,2017,5.5687905,3.1724275,16.42877778,95.7335825,0,90.69853861,36.56455056,146.3458656,4.920933436
Austria,AUT,2018,5.817271056,3.616556111,14.98790944,93.54451556,0,86.86918917,32.28496389,147.7633825,4.930195781
Austria,AUT,2019,5.851623556,4.214750833,18.51557028,100.1761947,0,89.00441028,33.02799472,153.4233447,4.745310238
Austria,AUT,2020,5.190879989,3.924138889,16.76196028,101.0378472,0,85.27519028,25.91169972,133.2959989,5.253975479
Azerbaijan,AZE,1965,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1966,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1967,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1968,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1969,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1970,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1971,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1972,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1973,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1974,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1975,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1976,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1977,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1978,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1979,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1980,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1981,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1982,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1983,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1984,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,1985,0,0,0,3.646005,0,132.5997197,1.06996,97.18554778,0
Azerbaijan,AZE,1986,0,0,0,2.234252222,0,147.3308556,1.06996,101.8173708,0
Azerbaijan,AZE,1987,0,0,0,2.234252222,0,145.5126181,1.06996,95.82690833,0
Azerbaijan,AZE,1988,0,0,0,1.939625556,0,143.6943806,1.06996,98.14325083,0
Azerbaijan,AZE,1989,0,0,0,1.939625556,0,150.972205,1.06996,95.70121556,0
Azerbaijan,AZE,1990,0,0,0,4.605555556,0,153.9701033,1.03507,100.3948283,0
Azerbaijan,AZE,1991,0,0,0,4.886944444,0,147.3308556,0.77921,96.80112778,0
Azerbaijan,AZE,1992,0,0,0,4.853611111,0,114.5830825,0.13956,94.31946944,0
Azerbaijan,AZE,1993,0,0,0,6.738888889,0,84.57972722,0.03489,94.0554075,0
Azerbaijan,AZE,1994,0,0,0,5.083333333,0,79.12014,0.04652,86.15902389,0
Azerbaijan,AZE,1995,0,0,0,4.322222222,0,78.20858417,0.03489,77.67719972,0
Azerbaijan,AZE,1996,0,0,0,4.269444444,0,57.29641583,0.03489,69.7720225,0
Azerbaijan,AZE,1997,0,0,0,4.755555556,0,54.5666225,0.03489,66.40268472,0
Azerbaijan,AZE,1998,0,0,0,5.419444444,0,50.92039833,0,69.87349361,0
Azerbaijan,AZE,1999,0,0,0,4.183333333,0,54.5666225,0,66.9886925,0
Azerbaijan,AZE,2000,0,0,0,4.261111111,0,52.74351028,0,74.26630528,0
Azerbaijan,AZE,2001,0,0,0,3.590421944,0,75.65427722,0.03489,47.27034083,0
Azerbaijan,AZE,2002,0,0,0,5.538709722,0,75.86876111,0.02326,43.51946611,0
Azerbaijan,AZE,2003,0,0,0,6.729166667,0,77.799115,0.03489,50.59969417,0
Azerbaijan,AZE,2004,0,0,0,7.4578025,0,91.227915,0.010694444,54.57310389,0
Azerbaijan,AZE,2005,0,0,0,8.094905,0,94.23216,0.037448611,63.79851139,0
Azerbaijan,AZE,2006,0,0,0,6.730503056,0,99.616005,0.037448611,57.11258,0
Azerbaijan,AZE,2007,0,0,0,6.279375,0,87.70809,0.057333333,53.85485944,0
Azerbaijan,AZE,2008,0,0,0,5.891925556,0,100.3457489,0.043,43.05569611,0
Azerbaijan,AZE,2009,0,0,0.0055,6.055987778,0,85.68146389,0.043,40.15004611,0
Azerbaijan,AZE,2010,0,0,0.001302778,8.985751667,0,81.44875056,0.0645,39.63645528,0
Azerbaijan,AZE,2011,0,0,0,6.934237778,0,89.20128889,0.057333333,48.58157278,0
Azerbaijan,AZE,2012,0,0,0,4.690454444,0,93.61445556,0.043,50.81020806,0
Azerbaijan,AZE,2013,0,0.002047222,0.002047222,3.812454722,0,94.02989389,0.035833333,55.30414139,0.067
Azerbaijan,AZE,2014,0,0.007388889,0.005861111,3.307619722,0,98.54446056,0.0215,54.29415889,0.087
Azerbaijan,AZE,2015,0,0.011638889,0.011638889,4.142485,0,111.465525,0.035833333,55.1019025,0.0909
Azerbaijan,AZE,2016,0,0.088772222,0.057337222,4.927233611,0,109.306475,0.014333333,54.73497833,0.08725
Azerbaijan,AZE,2017,0,0.093,0.05525,4.366,0,106.16605,0.014333333,55.22210778,0.08515
Azerbaijan,AZE,2018,0,0.097576111,0.205540833,4.394151944,0,108.158125,0.007166667,57.87641778,0.0811
Azerbaijan,AZE,2019,0,0.109448889,0.260993333,3.874783611,0,117.8923564,0.007166667,57.69163611,0.09795
Azerbaijan,AZE,2020,0,0.116448056,0.234623056,2.634884444,0,118.93685,0.007166667,50.57206528,0.098218356
Bangladesh,BGD,1965,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,1966,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,1967,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,1968,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,1969,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,1970,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,1971,0,0,0,0,0,0,0,8.135291667,0
Bangladesh,BGD,1972,0,0,0,0.486111111,0,4.39614,1.086986389,9.919017778,0
Bangladesh,BGD,1973,0,0,0,0.919444444,0,6.08249,1.41251,11.208105,0
Bangladesh,BGD,1974,0,0,0,0.675,0,6.68725,1.255563056,11.65956444,0
Bangladesh,BGD,1975,0,0,0,1.211111111,0,6.72214,1.453191667,13.631795,0
Bangladesh,BGD,1976,0,0,0,1.372222222,0,8.85043,1.435758333,14.74887528,0
Bangladesh,BGD,1977,0,0,0,1.213888889,0,9.87387,1.4997,14.52280611,0
Bangladesh,BGD,1978,0,0,0,1.405555556,0,10.89731,1.453191667,15.46012139,0
Bangladesh,BGD,1979,0,0,0,1.630555556,0,12.53714,1.081183056,17.11233667,0
Bangladesh,BGD,1980,0,0,0,1.619444444,0,14.11882,1.444329722,19.29100278,0
Bangladesh,BGD,1981,0,0,0,1.736111111,0,13.61385667,1.484778889,19.89294139,0
Bangladesh,BGD,1982,0,0,0,1.452777778,0,17.67484694,1.7986725,19.62132194,0
Bangladesh,BGD,1983,0,0,0,1.838888889,0,19.667185,1.017985556,17.54749472,0
Bangladesh,BGD,1984,0,0,0,2.491666667,0,22.70066306,0.407387222,17.68205278,0
Bangladesh,BGD,1985,0,0,0,2.052777778,0,25.78047444,0.569649167,19.738765,0
Bangladesh,BGD,1986,0,0,0,1.25,0,29.07014889,0.860294444,21.27548722,0
Bangladesh,BGD,1987,0,0,0,1.436111111,0,34.15592611,1.354371667,20.94548556,0
Bangladesh,BGD,1988,0,0,0,1.875,0,40.20107806,1.395065,20.98426167,0
Bangladesh,BGD,1989,0,0,0,2.555555556,0,42.49867167,1.453191667,22.94195333,0
Bangladesh,BGD,1990,0,0,0,2.455555556,0,45.74201306,3.272588889,22.22782278,0
Bangladesh,BGD,1991,0,0,0,2.327777778,0,47.10748694,1.046304444,20.62286083,0
Bangladesh,BGD,1992,0,0,0,2.211111111,0,51.37016389,0.982362778,23.00426278,0
Bangladesh,BGD,1993,0,0,0,1.688888889,0,57.50253167,0.366205556,25.76916806,0
Bangladesh,BGD,1994,0,0,0,2.352777778,0,60.98571667,0.342956944,26.85683083,0
Bangladesh,BGD,1995,0,0,0,1.033333333,0,67.42334028,3.731799444,34.85348583,0
Bangladesh,BGD,1996,0,0,0,2.052777778,0,72.36466583,2.046100833,35.60648278,0
Bangladesh,BGD,1997,0,0,0,1.997222222,0,71.13274139,3.755059444,40.8769375,0
Bangladesh,BGD,1998,0,0,0,2.402777778,0,76.86446111,1.081171389,45.05575333,0
Bangladesh,BGD,1999,0,0,0,2.313888889,0,83.80357611,0.534770556,40.18384917,0
Bangladesh,BGD,2000,0,0,0,2.080555556,0,90.58188667,3.836434722,39.48772389,0
Bangladesh,BGD,2001,0,0,0,2.740421944,0,101.4320894,4.068941667,47.16673472,0
Bangladesh,BGD,2002,0,0.000274167,0,2.053709722,0,106.7113767,4.249136667,47.36441306,0
Bangladesh,BGD,2003,0,0.002452778,0,2.040545,0,114.7842983,4.063126667,49.096425,0
Bangladesh,BGD,2004,0,0.005138889,0,2.027547778,0,123.4023192,4.068941667,46.3294225,0
Bangladesh,BGD,2005,0,0.009138889,0,2.014715278,0,132.6335769,8.347994722,46.62285556,0
Bangladesh,BGD,2006,0,0.014444444,0.004277778,2.002043889,0,143.6336819,12.68387083,47.12296111,0
Bangladesh,BGD,2007,0,0.023916667,0.00425,1.989531389,0,153.3637056,10.35139722,44.55946833,0
Bangladesh,BGD,2008,0,0.040124167,0.007666667,2.507763889,0,163.7642014,10.89606528,45.27263167,0
Bangladesh,BGD,2009,0,0.065848889,0.013388889,1.093981389,0,187.4673831,13.61483,42.33151972,0.001
Bangladesh,BGD,2010,0,0.115506111,0.013305556,1.900766944,0,192.5372714,8.675766111,47.1608925,0.002
Bangladesh,BGD,2011,0,0.151341389,0.013222222,2.259756111,0,195.821495,12.9155425,60.94240722,0.003
Bangladesh,BGD,2012,0,0.234136389,0.013138889,2.001363611,0,213.3627925,10.65711389,65.03846889,0.004
Bangladesh,BGD,2013,0,0.3317125,0.013,1.864825,0,219.5278664,14.75407361,63.67340167,0.004993
Bangladesh,BGD,2014,0,0.424865,0.012944444,1.441573056,0,230.2227158,8.853395,71.49221472,0.006015
Bangladesh,BGD,2015,0,0.501876944,0.012861111,2.272096667,0,258.5406275,26.35210306,75.66558556,0.002682
Bangladesh,BGD,2016,0,0.553251944,0.012777778,2.224667778,0,264.5094656,19.36484667,82.81022417,0.002877
Bangladesh,BGD,2017,0,0.6334025,0.0127025,2.573820278,0,265.9267239,21.72666972,92.72551806,0.002877
Bangladesh,BGD,2018,0,0.683648611,0.012638889,2.150875556,0,274.2900144,23.80630639,106.0346614,0.002877
Bangladesh,BGD,2019,0,0.864773611,0.012583333,2.038151944,0,309.3437922,38.54491222,104.5755608,0.002877
Bangladesh,BGD,2020,0,1.01839,0.012527778,1.728638889,0,304.3475678,42.93912889,92.06734917,0.003035367
Belarus,BLR,1965,0,0,0,0,0,0,0,0,0
Belarus,BLR,1966,0,0,0,0,0,0,0,0,0
Belarus,BLR,1967,0,0,0,0,0,0,0,0,0
Belarus,BLR,1968,0,0,0,0,0,0,0,0,0
Belarus,BLR,1969,0,0,0,0,0,0,0,0,0
Belarus,BLR,1970,0,0,0,0,0,0,0,0,0
Belarus,BLR,1971,0,0,0,0,0,0,0,0,0
Belarus,BLR,1972,0,0,0,0,0,0,0,0,0
Belarus,BLR,1973,0,0,0,0,0,0,0,0,0
Belarus,BLR,1974,0,0,0,0,0,0,0,0,0
Belarus,BLR,1975,0,0,0,0,0,0,0,0,0
Belarus,BLR,1976,0,0,0,0,0,0,0,0,0
Belarus,BLR,1977,0,0,0,0,0,0,0,0,0
Belarus,BLR,1978,0,0,0,0,0,0,0,0,0
Belarus,BLR,1979,0,0,0,0,0,0,0,0,0
Belarus,BLR,1980,0,0,0,0,0,0,0,0,0
Belarus,BLR,1981,0,0,0,0,0,0,0,0,0
Belarus,BLR,1982,0,0,0,0,0,0,0,0,0
Belarus,BLR,1983,0,0,0,0,0,0,0,0,0
Belarus,BLR,1984,0,0,0,0,0,0,0,0,0
Belarus,BLR,1985,0,0,0,0.055555556,0,86.53183861,25.11238,296.3403497,0
Belarus,BLR,1986,0,0,0,0.055555556,0,88.18871194,27.47188583,350.1186242,0
Belarus,BLR,1987,0,0,0,0.055555556,0,99.54344139,26.71053972,346.3062442,0
Belarus,BLR,1988,0,0,0,0.055555556,0,115.2603344,28.61634611,335.4691492,0
Belarus,BLR,1989,0,0,0,0.055555556,0,121.3823403,28.09226917,314.1269069,0
Belarus,BLR,1990,0,0,0,0.055555556,0,129.3250344,24.71020278,290.4779853,0
Belarus,BLR,1991,0,0,0,0.05,0,135.3487511,23.47315472,280.893015,0
Belarus,BLR,1992,0,0,0,0.047222222,0,157.1782892,19.55019278,239.2920422,0
Belarus,BLR,1993,0,0,0,0.052777778,0,145.8329203,16.79005667,170.5467767,0
Belarus,BLR,1994,0,0,0,0.052777778,0,127.4856244,11.76375667,138.3785575,0
Belarus,BLR,1995,0,0,0,0.055555556,0,115.2603344,11.06991083,125.5590172,0
Belarus,BLR,1996,0,0,0,0.044444444,0,121.3823403,13.43456889,123.469095,0
Belarus,BLR,1997,0,0,0,0.058333333,0,138.8403539,14.15712917,107.8603011,0
Belarus,BLR,1998,0,0,0,0.077777778,0,140.5908358,12.56381167,102.0934069,0
Belarus,BLR,1999,0,0,0,0.052777778,0,143.2118781,11.65645583,93.60938944,0
Belarus,BLR,2000,0,0,0,0.075,0,151.9362044,11.57172556,91.81580694,0
Belarus,BLR,2001,0,0,0,0.082792222,0,151.0656442,8.308523889,89.50944556,0
Belarus,BLR,2002,0,0,0,0.079516111,0,155.4278072,7.837448056,93.03176111,0
Belarus,BLR,2003,0,0,0,0.076281944,0,152.806765,7.376771667,94.97137611,0
Belarus,BLR,2004,0,0,0.002733333,0.089331111,0,185.3436878,7.225938056,94.81603167,0
Belarus,BLR,2005,0,0,0.002688889,0.096835556,0,190.0266181,7.979853889,88.34511333,0
Belarus,BLR,2006,0,0,0.002672222,0.093553333,0,193.9477681,7.14469,103.0758461,0.002
Belarus,BLR,2007,0,0,0.002655556,0.092968889,0,194.7153589,8.080224167,94.19574361,0.014
Belarus,BLR,2008,0,0,0.002638889,0.102950278,0,199.4145133,7.532653889,93.40529833,0.033
Belarus,BLR,2009,0,0,0.002622222,0.118055556,0,169.3198131,7.176777222,107.9921522,0.06
Belarus,BLR,2010,0,0,0.002608333,0.117331389,0,207.2836283,7.507348889,87.09065194,0.084
Belarus,BLR,2011,0,0,0.010361111,0.108841389,0,192.2618486,9.018615,98.94234167,0.095
Belarus,BLR,2012,0,0,0.015444444,0.185454444,0,194.1009833,9.199353333,121.0563756,0.095
Belarus,BLR,2013,0,0.001025,0.020472222,0.353313333,0,192.7027728,9.764291111,83.41637472,0.082
Belarus,BLR,2014,0,0.005083333,0.022916667,0.307934167,0,191.2143953,9.686455,94.58471861,0.079
Belarus,BLR,2015,0,0.022777778,0.098660833,0.280803611,0,178.9891053,8.613829167,80.76852889,0.094
Belarus,BLR,2016,0,0.065384722,0.18358,0.357100556,0,177.8751622,9.467983056,79.41374139,0.094
Belarus,BLR,2017,0,0.2225,0.2425,1.015,0,182.0875517,9.79246,79.24268556,0.106
Belarus,BLR,2018,0,0.293274722,0.2460525,0.805263056,0,193.1427336,14.68869,87.52056444,0.109
Belarus,BLR,2019,0,0.443242778,0.411051944,0.869151944,0,191.644995,15.4679,83.45497111,0.11
Belarus,BLR,2020,0,0.4483825,0.453663889,0.871734444,0,178.6505417,15.40902028,76.56821083,0.11206379
Belgium,BEL,1965,0,0,0,0.755555556,0,0.735,222.9371547,188.4647594,0
Belgium,BEL,1966,0,0,0,0.830555556,0.016666667,1.3265,203.3709942,192.2603169,0
Belgium,BEL,1967,0,0,0,0.661111111,0.261111111,5.0555,199.5972506,212.0316414,0
Belgium,BEL,1968,0,0,0,0.677777778,0.169444444,12.299,206.0641783,246.159215,0
Belgium,BEL,1969,0,0,0,0.638888889,0.061111111,25.335,200.6903514,284.0069592,0
Belgium,BEL,1970,0,0,0,0.683333333,0.158333333,39.75175,189.1344928,309.8156486,0
Belgium,BEL,1971,0,0,0,0.372222222,0,54.81475,156.6169525,317.5064408,0
Belgium,BEL,1972,0,0,0,0.5,0.030555556,69.1135,149.5834419,343.4724744,0
Belgium,BEL,1973,0,0,0,0.475,0.211111111,83.07225,125.5278178,360.6342989,0.116
Belgium,BEL,1974,0,0,0,0.666666667,0.411111111,97.35675,134.26744,317.6840153,0.108
Belgium,BEL,1975,0,0,0,0.508333333,18.84444444,96.19475,100.2789675,301.48973,0.083
Belgium,BEL,1976,0,0,0,0.302777778,27.87777778,101.6115,104.5037722,314.4824817,0.057
